,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM
4746,2008,99611TSRLSMILE2,1.10017e+11,TESORO ALASKA - KENAI REFINERY,MILE 22.5 KENAI SPUR HWY,KENAI,KENAI PENINSULA BOROUGH,AK,99611,,,60.683603,-151.367204,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4500.0,2600.0,35.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,7140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,265.0,7140.0,0,0.0,7134.0,0.0,0.0,0.0,0.0,0.0,0.0,68000.0,20.0,75154.0,2.0,,1.12,TESORO CORP,8133480,5.24331e+18,1.66134e+19
5198,2008,15051MRCNRSTATE,1.10001e+11,KINDER MORGAN TRANSMIX CO LLC,918 RT 910,INDIANOLA,ALLEGHENY,PA,15051,,,40.571179,-79.863385,NO,324,Petroleum,,,,,,,324110,424710,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,110.0,365.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,378.0,480.0,0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.0,378.0,2988.0,,,1.05,KINDER MORGAN,,8.70517e+18,1.33982e+19
5357,2008,90744LTRMR961LA,1.1e+11,ULTRAMAR INC MARINE TERMINAL,961 LA PALOMA ST,WILMINGTON,LOS ANGELES,CA,90744,,,33.75828,-118.26676,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,22.0,264.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,286.0,0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,290.0,,,0.99,VALERO ENERGY CORP,,1.43644e+19,1.06758e+19
6881,2008,70750HLLPTHWY10,1.10041e+11,ALON REFINING KROTZ SPRINGS INC,HWY 105 S,KROTZ SPRINGS,ST LANDRY PARISH,LA,70750,,,30.526504,-91.748383,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2659.0,3909.0,6.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6574.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6574.0,0,0.0,6574.0,0.0,0.0,756.0,0.0,11559.0,0.0,4960.0,2.0,23851.0,,,0.87,ALON USA ENERGY INC,876661062,1.75712e+19,4.31887e+18
7674,2008,45804SHLCM1150S,1.1e+11,LIMA REFINING CO,1150 S METCALF ST,LIMA,ALLEN,OH,45804,,,40.720649,-84.122623,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4678.97,13004.63,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17683.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0,0.0,0.0,1493.38,0.0,1493.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17686.42,0,0.0,17683.6,2.82,0.0,0.0,1493.38,1476.94,0.0,67489.57,0.0,88146.31,0.0,,0.97,HUSKY ENERGY INC,251064861,2.06531e+18,1.3155e+19
9973,2008,82609LTTLM5700E,1.10012e+11,SINCLAIR CASPER REFINING CO,5700 E HWY 20/26,CASPER,NATRONA,WY,82609,,,42.5129,-106.1434,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,594.0,1463.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,2078.0,0,0.0,2057.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2085.0,,,1.06,SINCLAIR OIL CORP,79959185,5.63164e+17,2.69537e+18
10502,2008,38109MPCPT543WE,1.1e+11,VALERO REFINING CO - TENNESSEE LLC,2385 RIVERPORT ROAD,MEMPHIS,SHELBY,TN,38109,,,35.085843,-90.083385,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2524.0,4362.0,11.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6897.0,0.0,1633.0,1633.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,4.0,4.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1660.0,6899.0,0,0.0,6897.0,2.0,0.0,0.0,0.0,0.0,4.0,58286.0,1660.0,66849.0,,,0.96,VALERO ENERGY CORP,199623414,1.72196e+19,2.25723e+18
12018,2008,16512RCKCRFOOTO,1.10044e+11,ERIE COKE CORP,925 EAST BAY DRIVE,ERIE,ERIE,PA,16507,,,42.14562,-80.06924,NO,324,Petroleum,,,,,,,324199,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1207.0,3535.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4742.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4742.0,0,0.0,4742.0,0.0,0.0,2246.0,0.0,1.0,0.0,0.0,0.0,6989.0,,,0.97,,,8.70517e+18,1.04902e+19
12349,2008,94510XXNCS3400E,1.10033e+11,VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,3400 E SECOND ST,BENICIA,SOLANO,CA,94510,,,38.074864,-122.143574,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4246.0,2673.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6919.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,2.0,0.0,329.0,6920.0,0,0.0,6919.0,1.0,0.0,0.0,0.0,0.0,1.0,44000.0,329.0,51250.0,,,0.9,VALERO ENERGY CORP,82686916,1.43644e+19,1.58924e+19
13979,2008,19714VPRCN16BRO,1.10013e+11,VP RACING FUELS,16 BROOKHILL DR,NEWARK,NEW CASTLE,DE,19702,,,39.64838,-75.72863,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,A,Pounds,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,VP RACING FUELS INC,,1.80034e+19,4.13462e+18
14043,2008,46394MCLCX2815I,1.1e+11,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,2815 INDIANAPOLIS BLVD,WHITING,LAKE,IN,46394,,,41.663055,-87.479643,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,19000.0,6500.0,50.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,190.0,25740.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1691.0,140.0,0.0,0.0,0.0,0.0,0.0,1831.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14159.2,0.0,0.0,1462.0,0.4,15621.6,27571.0,0,0.0,20000.0,1800.0,0.0,0.0,0.0,0.0,0.0,110000.0,16000.0,147800.0,5900.0,,1.13,BP AMERICA INC,39596507,4.11334e+18,1.2752e+18
14076,2008,48217MRTHN1300S,1.10001e+11,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,1300 S FORT ST HES DEPT,DETROIT,WAYNE,MI,48217,,,42.282182,-83.158756,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,5231.0,2742.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7973.0,0.0,3307.0,3307.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,577.0,0.0,636.0,0.0,0.0,0.0,0,0.0,0.0,320.0,0.0,320.0,1040.0,1.0,0.0,0.0,0.0,0.0,4348.0,8609.0,0,0.0,7973.0,44.0,577.0,0.0,320.0,269.0,0.0,37937.0,4348.0,51468.0,15.0,,0.9,MARATHON PETROLEUM CORP,968393996,3.01471e+17,1.65907e+19
14097,2008,98221SHLLLWESTM,1.10001e+11,TESORO REFINING & MARKETING CO LLC,W MARCH POINT RD,ANACORTES,SKAGIT,WA,98221,,,48.489534,-122.564292,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6917.0,2265.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9182.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9185.0,0,0.0,9182.0,3.0,0.0,0.0,0.0,42803.0,0.0,20238.0,1.0,72227.0,0.0,,0.83,TESORO CORP,8133480,1.20979e+19,1.68801e+19
14520,2008,77590MCLCM24015,1.10028e+11,BP AMOCO CHEMICAL COMPANY,2800 FM 519 EAST,TEXAS CITY,GALVESTON,TX,77590,,,29.362224,-94.9284,NO,324,Petroleum,,,,,,,324110,,,,,,1.30821e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,19000.0,150000.0,100.0,0,37000.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,206100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12698.0,0.0,0.0,0.0,0.0,12698.0,206131.0,0,37000.0,170000.0,31.0,0.0,0.0,0.0,0.0,0.0,4000000.0,12698.0,4219729.0,0.0,,1.25,BP PRODUCTS N.A. INC,39596507,1.30784e+19,4.79303e+17
