,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM
1516,2012,73401TTLPTHIGHW,1.10001e+11,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,ONE VALERO WAY,ARDMORE,CARTER,OK,73401,,,34.20569,-97.10417,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2640.0,2733.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5378.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.62,17.4,0.0,0.0,0.0,0.0,0.1,19.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1,46.1,0.0,358.3,0.0,0.0,0.0,0.0,358.3,5397.12,0,0.0,5378.0,19.02,0.1,0.0,46.1,0.0,0.0,17657.0,358.3,23458.52,,,1.16,VALERO ENERGY CORP,,4.97104e+18,1.43527e+19
2015,2012,77983RCCRBHWY18,1.10044e+11,SEADRIFT COKE LP,8618 HWY 185 N,PORT LAVACA,CALHOUN,TX,77979,,,28.51343,-96.794646,NO,324,Petroleum,,,,,,,324199,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,220.0,9.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,312.0,0.0,,0.93,GRAFTECH INTERNATIONAL LTD,877176578,1.69256e+19,1.51914e+19
3249,2012,98221PGTSN600ST,1.10008e+11,SHELL OIL PRODUCTS US - PUGET SOUND REFINERY,8505 SOUTH TEXAS RD,ANACORTES,SKAGIT,WA,98221,,,48.472836,-122.560194,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1749.0,1118.0,1.0,0,0.0,0.0,0,0.0,0.0,10.0,0,0.0,0.0,15.0,2893.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,2893.0,0,0.0,2893.0,0.0,0.0,0.0,0.0,0.0,0.0,27502.0,80.0,30475.0,,,1.16,SHELL OIL CO,131489817,6.61462e+18,1.22604e+19
4229,2012,36571LLPTRINDUS,1.10013e+11,SHELL CHEMICAL LP (MOBILE SITE ),400 INDUSTRIAL PKWY EXT,SARALAND,MOBILE,AL,36571,,,30.79742,-88.08354,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4345.0,4106.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,17.0,8470.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,287.92,0.0,0.0,0.0,0.0,0.0,0.16,28.67,316.75,0.0,0.0,0.0,0.0,0.0,0.0,2192.24,0.0,2192.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8786.75,0,0.0,8453.0,0.0,316.75,0.0,2192.24,40779.0,0.0,118.0,0.0,51858.99,17.0,,0.86,SHELL PETROLEUM INC,131489817,1.27074e+19,1.23384e+19
5090,2012,70051MRTHNHWY61,1.10041e+11,MARATHON PETROLEUM CO LP,4663 W AIRLINE HWY,GARYVILLE,ST JOHN THE BAPTIST PARIS,LA,70051,,,30.06132,-90.59353,NO,324,Petroleum,,,,,,,324110,424710,324121,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,23496.0,3923.0,22.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,27444.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0,0.0,0.0,8.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,27475.0,0,0.0,27433.0,22.0,9.0,0.0,4.0,4706.0,8.0,60219.0,4.0,92405.0,11.0,,1.05,MARATHON PETROLEUM CORP,968393996,6.6001e+18,4.68357e+18
5220,2012,46394MCLCX2815I,1.1e+11,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,2815 INDIANAPOLIS BLVD,WHITING,LAKE,IN,46394,,,41.663055,-87.479643,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,14000.0,10000.0,110.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,24110.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1300.0,0.0,0.0,6.0,0.0,0.0,0.0,1306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,288.0,0.0,530.0,0.0,0.0,0.0,0.0,530.0,25416.0,0,0.0,24000.0,1300.0,6.0,0.0,290.0,0.0,0.0,80000.0,530.0,106126.0,23.0,,1.01,BP AMERICA INC,39596507,7.60137e+18,9.50825e+17
5585,2012,90744HNTWY1651A,1.1e+11,VALERO WILMINGTON ASPHALT PLANT,1651 ALAMEDA ST,WILMINGTON,LOS ANGELES,CA,90744,,,33.79699,-118.23971,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,74.0,18.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,92.0,0.0,100.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,8.5,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,92.33,0,0.0,92.0,0.33,0.0,0.0,0.0,0.0,8.5,0.0,100.0,200.83,,,1.36,VALERO ENERGY CORP,82686916,5.54283e+18,2.74911e+18
5682,2012,99611TSRLSMILE2,1.10017e+11,TESORO ALASKA - KENAI REFINERY,MILE 22.5 KENAI SPUR HWY,KENAI,KENAI PENINSULA BOROUGH,AK,99611,,,60.683603,-151.367204,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1300.0,2400.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,3701.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,3701.0,0,0.0,3699.0,0.0,0.0,0.0,0.0,0.0,0.0,28000.0,19.0,31718.0,2.0,,0.87,TESORO CORP,8133480,1.5022e+17,1.28554e+19
5835,2012,78140LLPTRHWY87,1.10038e+11,LAZARUS REFINERY LLC,11372 US HWY 87 E,NIXON,WILSON,TX,78140,,,29.261336,-97.786582,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,556.0,680.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1236.0,0.0,148008.0,148008.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148008.0,1236.0,0,0.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148008.0,149245.0,,,,,,1.69256e+19,5.6907e+18
6219,2012,77590MCLCM24015,1.10028e+11,BP AMOCO CHEMICAL COMPANY,2800 FM 519 EAST,TEXAS CITY,GALVESTON,TX,77590,,,29.362224,-94.9284,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,12000.0,37000.0,0.0,0,40000.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,89000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,603.0,0.0,0.0,832.0,4.0,0.0,4.0,0.0,288.0,0.0,0.0,0.0,0.0,288.0,89000.0,0,40000.0,49000.0,0.0,0.0,0.0,4.0,0.0,832.0,700000.0,288.0,790124.0,,,1.15,BP PRODUCTS N.A. INC,39596507,1.69256e+19,1.09281e+19
6222,2012,94553SHLLL3485P,1.1e+11,SHELL OIL PRODUCTS US-MARTINEZ REFINERY,3485 PACHECO BLVD,MARTINEZ,CONTRA COSTA,CA,94553,,,38.016594,-122.115392,NO,324,Petroleum,,,,,,,324110,424710,325188,325199,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,590.0,1400.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.0,42.0,91.0,2021.0,0,0.0,2000.0,31.0,0.0,24.0,0.0,0.0,0.0,14000.0,91.0,16146.0,,,1.0,SHELL OIL CO,8090938,5.54283e+18,8.44409e+18
6315,2012,43616TWWST1819W,1.10001e+11,TWO WASTEWATER TREATMENT UNIT,1819 WOODVILLE RD,OREGON,LUCAS,OH,43616,,,41.62876,-83.505312,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2100.0,210.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2310.0,0.0,6.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73200.0,0.0,10.0,0.0,0.0,73210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2310.0,0,0.0,2310.0,0.0,0.0,0.0,0.0,0.0,73210.0,71000.0,6.0,146526.0,,,0.83,TREATED WATER OUTSOURCING (TWO) LLC,,1.77149e+19,6.02989e+18
6353,2012,90745NCLCR1520E,1.10038e+11,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,1520 E SEPULVEDA BLVD,CARSON,LOS ANGELES,CA,90745,,,33.8048,-118.2431,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,120.0,550.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,670.0,0.0,470.0,470.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,671.0,0,0.0,670.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,1141.0,,,1.01,PHILLIPS 66 CO,78378508,5.54283e+18,1.36048e+19
6966,2012,46394MCLCX2815I,1.1e+11,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,2815 INDIANAPOLIS BLVD,WHITING,LAKE,IN,46394,,,41.663055,-87.479643,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,0.0,264.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,,,1.0,BP AMERICA INC,39596507,7.60137e+18,9.50825e+17
7467,2012,35401HNTRF1855F,1.1e+11,HUNT REFINING CO A CORP,1855 FAIRLAWN RD,TUSCALOOSA,TUSCALOOSA,AL,35401,,,33.2003,-87.607,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,480.0,150.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,,,1.01,HUNT CONSOLIDATED INC,103994109,1.27074e+19,1.65461e+19
8269,2012,48218SCKBT14ZUG,1.10023e+11,EES COKE BATTERY LLC,1400 ZUG ISLAND,RIVER ROUGE,WAYNE,MI,48218,,,42.26956,-83.13643,NO,324,Petroleum,,,,,,,324199,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1104.0,66110.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,67214.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192.0,0.0,0.0,0.0,0.0,3192.0,67214.0,0,0.0,67214.0,0.0,0.0,1483614.0,0.0,0.0,0.0,817266.0,3192.0,2371286.0,,,0.8,DTE ENERGY CO,839329158,1.27876e+19,1.76611e+19
8335,2012,94572NCLSNOLDHI,1.1e+11,PHILLIPS 66 SAN FRANCISCO REFINERY,1380 SAN PABLO AVE,RODEO,CONTRA COSTA,CA,94572,,,38.0436,-122.2532,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1910.0,1004.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2915.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927.0,0,0.0,2915.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927.0,,,1.02,PHILLIPS 66 CO,78378508,5.54283e+18,3.80209e+18
8470,2012,70143TNNCL500WE,1.10046e+11,CHALMETTE REFINING LLC,500 W ST BERNARD HWY,CHALMETTE,ST BERNARD PARISH,LA,70043,,,29.936411,-89.972954,NO,324,Petroleum,,,,,,,324110,424710.0,325110.0,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,12500.0,16700.0,151.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29351.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,29362.0,0,0.0,29351.0,10.0,1.0,0.0,0.0,0.0,0.0,317000.0,61.0,346423.0,,,0.98,,,6.6001e+18,1.3815e+18
9698,2012,19061SNRFNGREEN,1.10033e+11,SUNOCO LLC-RACE FUELS,100 GREEN ST,MARCUS HOOK,DELAWARE,PA,19061,,,39.814609,-75.42227,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,9548.0,1426.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10974.0,0.0,11241.0,11241.0,10.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,15.0,72.0,0.0,72.0,0.0,80.0,0.0,0.0,0.0,0.0,11321.0,10984.0,0,0.0,10974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11241.0,22215.0,177.0,,0.0,ENERGY TRANSFER EQUITY LP,610792264,2.77192e+18,1.12923e+19
10370,2012,78223HWLLH7811S,1.1e+11,CALUMET SAN ANTONIO REFINING LLC,7811 S PRESA ST,SAN ANTONIO,BEXAR,TX,78223,,,29.3476,-98.4603,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3133.0,1040.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4173.0,0.0,1267.0,1267.0,0.0,0.0,0.0,0,176.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,127.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.0,4349.0,0,0.0,4060.0,176.0,0.0,0.0,0.0,0.0,127.0,6525.0,1267.0,12155.0,113.0,,1.16,CALUMET SPECIALTY PRODUCTS PARTNERS LP,,1.69256e+19,1.16489e+19
10600,2012,59101CNCBL401SO,1.10044e+11,PHILLIPS 66 CO BILLINGS REFINERY,401 S 23RD ST,BILLINGS,YELLOWSTONE,MT,59101,,,45.77962,-108.49424,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6800.0,2100.0,0.63,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.1,8900.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,3.99,0.002,0.0,0.0,0.0,0.0,0.0,3.992,0.0,0.0,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,39.07,0.0,0.0,0.0,0.0,39.07,8904.722,0,0.0,8900.0,4.0,0.0,0.0,0.0,0.0,1.2,7300.0,39.0,16244.2,,,0.92,PHILLIPS 66 CO,78378508,8.5732e+18,1.13007e+19
10991,2012,78469VLRRF5900U,1.1e+11,VALERO REFINING-TEXAS LP CORPUS CHRISTI WEST PLANT,5900 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78407,,,27.81775,-97.482552,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6289.0,11273.0,2.3,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17564.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.2354,34.0772,0.0,0.0,0.0,0.0,0.0,34.3126,0.0,0.0,0.67511,0.0,0.0,0.67511,79.8317,0.0,79.8317,0.0,12.89875,0.0,0.0,0.0,0.0,12.89875,17598.6126,0,0.0,17564.3,25.3126,0.0,0.0,79.8317,319966.0,0.67511,400268.0,12.89875,737917.0182,9.0,,1.03,VALERO ENERGY CORP,82686916,1.69256e+19,2.19884e+18
12429,2012,82701WYMNG740WE,1.1e+11,WYOMING REFINING CO,10 STAMPEDE ST,NEWCASTLE,WESTON,WY,82701,,,43.85126,-104.21486,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,666.2,522.1,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1188.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0,1188.3,0,0.0,1188.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1246.3,,,1.33,PAR PACIFIC,,5.89999e+18,5.87544e+18
12785,2012,07064MRDHS750CL,1.10057e+11,BUCKEYE PORT READING TERMINAL LLC,750 CLIFF RD,PORT READING,MIDDLESEX,NJ,7064,,,40.564223,-74.25076,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,729.3,3711.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4440.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,4440.34,0,0.0,4440.3,0.0,0.04,0.0,0.0,0.0,0.0,735.0,0.11,5175.45,,,0.92,BUCKEYE PORT READING TERMINAL LLC,112569892,8.50306e+18,1.67882e+19
12797,2012,15051MRCNRSTATE,1.10001e+11,KINDER MORGAN TRANSMIX CO LLC,918 RT 910,INDIANOLA,ALLEGHENY,PA,15051,,,40.571179,-79.863385,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,276.95,43.18,3.37,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,323.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.11,0.0,0.0,0.0,0.0,103.11,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.46,323.5,0,0.0,323.5,0.0,0.0,0.0,0.0,0.0,103.11,5808.2,0.46,6235.27,,,0.74,KINDER MORGAN,,2.77192e+18,3.74134e+18
13767,2012,78410KCHRFSUNTI,1.10001e+11,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - WEST PLANT,2825 SUNTIDE RD,CORPUS CHRISTI,NUECES,TX,78409,,,27.832011,-97.525582,NO,324,Petroleum,,,,,,,324110,325110.0,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,18048.0,16622.0,70.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,34744.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,78457.0,0.0,0.0,78457.0,0.0,0.0,0.0,0.0,1330.0,0.0,0.0,29.0,0.0,1359.0,34757.0,0,0.0,34744.0,13.0,0.0,952746.0,0.0,2.0,78457.0,235401.0,1359.0,1302722.0,,,1.12,KOCH INDUSTRIES INC,6944334,1.69256e+19,2.19884e+18
14537,2012,77480PHLLPSH35A,1.10007e+11,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,8189 OLD FM 524,OLD OCEAN,BRAZORIA,TX,77463,,,29.070847,-95.750363,NO,324,Petroleum,,,,,,,324110,,,,,,1.31221e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,17129.54,13686.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,30815.54,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,37.0,0.0,0.0,24.0,0.0,0.0,61.0,0.0,0.0,305.0,0.0,0.0,305.0,0.0,1146.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30876.54,0,0.0,30815.54,37.0,24.0,0.0,1146.0,0.0,305.0,684621.0,0.0,716948.54,,,1.0,PHILLIPS 66 CO,78378508,1.69256e+19,9.25984e+18
