,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM
5036,2013,70723TXCRFFOOTO,1.10001e+11,CONVENT REFINERY,FOOT OF SUNSHINE BRIDGE- LA HW Y 44,CONVENT,ST JAMES PARISH,LA,70723,,,30.10846,-90.89677,NO,324,Petroleum,,,,,,,324110,,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3528.0,4657.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,4.98,0.0,0.0,1.6604,0.0,0.0,0.0,6.6404,0.0,0.0,48.9658,0.0,0.0,48.9658,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0112,8198.6404,0,0.0,8192.0,4.98,1.6604,0.0,0.0,0.0,48.9658,14688.0,0.0112,22935.6174,,,1.11,MOTIVA ENTERPRISES LLC,23838670,4.92527e+18,1.23318e+19
5049,2013,90745NCLCR1520E,1.10038e+11,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,1520 E SEPULVEDA BLVD,CARSON,LOS ANGELES,CA,90745,,,33.8048,-118.2431,NO,324,Petroleum,,,,,,,324110,,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,120.0,580.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,700.0,0.0,540.0,540.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,541.0,715.0,0,0.0,700.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,1255.0,,,1.04,PHILLIPS 66 CO,78378508,1.11077e+19,1.77578e+19
6369,2013,90222DMNNK2000N,1.1e+11,DEMENNOKERDOON DBA WORLD OIL RECYCLING,2000 NORTH ALAMEDA STREET,COMPTON,LOS ANGELES,CA,90222,,,33.910116,-118.221906,NO,324,Petroleum,,,,,,,324191,,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1.4,8.2,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.6,0.0,158.0,158.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,5930.25,0.0,5930.25,0.0,0.0,0.0,0.0,0.0,0.0,158.0,9.94,0,0.0,9.6,0.34,0.0,0.0,5930.25,28340.3,0.0,1348.37,158.0,35786.86,,,0.98,WORLD OIL CORP,72937436,1.11077e+19,1.2894e+19
6556,2013,70143TNNCL500WE,1.10046e+11,CHALMETTE REFINING LLC,500 W ST BERNARD HWY,CHALMETTE,ST BERNARD PARISH,LA,70043,,,29.936411,-89.972954,NO,324,Petroleum,,,,,,,324110,424710.0,325110.0,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,12000.0,16000.0,188.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,28188.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,6.0,96.0,0.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,82.0,28291.0,0,0.0,28188.0,102.0,1.0,0.0,0.0,0.0,0.0,260000.0,82.0,288373.0,,,1.0,,,4.92527e+18,1.77073e+19
6694,2013,78410KCHRFSUNTI,1.10001e+11,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - WEST PLANT,2825 SUNTIDE RD,CORPUS CHRISTI,NUECES,TX,78409,,,27.832011,-97.525582,NO,324,Petroleum,,,,,,,324110,325110.0,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,16131.0,15151.0,56.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,31342.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,149.0,31359.0,0,0.0,31342.0,17.0,0.0,696694.0,0.0,1.0,28.0,337794.0,149.0,1066025.0,,,0.85,KOCH INDUSTRIES INC,6944334,8.2388e+18,1.54877e+19
7920,2013,59101CNCBL401SO,1.10044e+11,PHILLIPS 66 CO BILLINGS REFINERY,401 S 23RD ST,BILLINGS,YELLOWSTONE,MT,59101,,,45.77962,-108.49424,NO,324,Petroleum,,,,,,,324110,,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6837.0,2615.0,0.71,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9452.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0042314,0.0,0.0,0.0042314,0.0,0.0001065,0.0001065,0.0,2.75,0.0008123,0.0,0.0,0.0,2.7508123,9455.6,0,0.0,9452.71,2.89,0.0,0.0,0.0001065,0.0,0.0042314,5700.0,2.7508123,15158.35515,0.0,,1.11,PHILLIPS 66 CO,78378508,1.53702e+19,2.02905e+18
8581,2013,78071DMNDS301LE,1.1e+11,VALERO THREE RIVERS REFINERY,301 LEROY ST,THREE RIVERS,LIVE OAK,TX,78071,,,28.456667,-98.190277,NO,324,Petroleum,,,,,,,324110,,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,23797.0,9067.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,32866.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32889.0,0,1.0,32865.0,23.0,0.0,0.0,0.0,0.0,47.0,209382.0,0.0,242318.0,,,0.99,VALERO ENERGY CORP,82686916,8.2388e+18,6.86692e+18
9302,2013,07036XXNXX1400P,1.10041e+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,,,40.6365,-74.2199,NO,324,Petroleum,,,,,,,324110,,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2500.0,1500.0,310.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4310.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,8.0,0.0,0.0,10.0,0.0,87.0,4321.0,0,0.0,4310.0,11.0,0.0,0.0,0.0,0.0,0.0,4500.0,77.0,8898.0,10.0,,0.96,PHILLIPS 66 CO,78378508,4.26558e+18,1.16027e+19
9730,2013,47620NDNFR1200R,1.10018e+11,COUNTRYMARK REFINING & LOGISTICS LLC,1200 REFINERY RD,MOUNT VERNON,POSEY,IN,47620,,,37.942222,-87.908417,NO,324,Petroleum,,,,,,,324110,,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,265.0,136.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762.0,0.0,3762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0,0.0,402.0,0.0,0.0,0.0,3762.0,0.0,0.0,1807.0,0.0,5971.0,,,1.02,COUNTRYMARK,7902869,3.72515e+18,1.19286e+19
9970,2013,77522XXNBY2800D,1.10001e+11,EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),2800 DECKER DR,BAYTOWN,HARRIS,TX,77520,,,29.739444,-95.006944,NO,324,Petroleum,,,,,,,324110,,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3800.0,22000.0,11.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,0.0,25819.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,23.0,47.0,0.0,19.0,19.0,0.0,391.0,0.0,0.0,0.0,0.0,391.0,25843.0,0,0.0,25814.0,24.0,0.0,0.0,19.0,0.0,47.0,500000.0,391.0,526295.0,5.0,,1.01,EXXON MOBIL CORP,1213214,8.2388e+18,1.11427e+18
10772,2013,26037WHLNGROUTE,1.10042e+11,MOUNTAIN STATE CARBON LLC,1851 MAIN ST,FOLLANSBEE,BROOKE,WV,26037,,,40.34361,-80.60667,NO,324,Petroleum,,,,,,,324199,331111.0,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,27000.0,13000.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,40000.0,0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40002.0,,,0.79,AK STEEL HOLDING CORP,,2.15476e+18,1.44586e+19
11296,2013,98248MBLLC3901U,1.1e+11,PHILLIPS 66 FERNDALE REFINERY,3901 UNICK RD,FERNDALE,WHATCOM,WA,98248,,,48.830142,-122.692114,NO,324,Petroleum,,,,,,,324110,,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4386.0,2349.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,10.0,6745.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6769.0,0,0.0,6735.0,24.0,0.0,0.0,0.0,0.0,0.0,23294.0,3.0,30056.0,10.0,,1.11,PHILLIPS 66 CO,78378508,4.5628e+18,1.06212e+18
11580,2013,99611TSRLSMILE2,1.10017e+11,TESORO ALASKA - KENAI REFINERY,MILE 22.5 KENAI SPUR HWY,KENAI,KENAI PENINSULA BOROUGH,AK,99611,,,60.683603,-151.367204,NO,324,Petroleum,,,,,,,324110,,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1300.0,2900.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,4201.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,4201.0,0,0.0,4199.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,28.0,46227.0,2.0,,1.2,TESORO CORP,8133480,4.01996e+18,9.83422e+17
12399,2013,7759WBLNCH2415T,1.10028e+11,BLANCHARD REFINING CO LLC,2401 5TH AVE S,TEXAS CITY,GALVESTON,TX,77590,,,29.379167,-94.929167,NO,324,Petroleum,,,,,,,324110,,,,,,1.31321e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,12000.0,44000.0,0.0,0,77000.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,534.0,0.0,34.0,0.0,0.0,568.0,2562.0,0.0,2562.0,0.0,410.0,0.0,0.0,0.0,0.0,410.0,133007.0,0,77000.0,56000.0,7.0,0.0,0.0,2562.0,0.0,568.0,570000.0,410.0,706547.0,,,1.02,MARATHON PETROLEUM CORP,968393996,8.2388e+18,3.8274e+18
