,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM
6726,2010,75702LGLRL1702E,1.1e+11,DELEK TYLER REFINERY,1702 E COMMERCE ST,TYLER,SMITH,TX,75702,,,32.362643,-95.280179,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4695.0,2733.0,43.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,25.0,7496.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,276.0,7498.0,0,0.0,7496.0,2.0,0.0,0.0,0.0,132784.0,25.0,15444.0,276.0,156027.0,,,1.59,DELEK US HOLDINGS INC,624438219,7.79689e+17,1.49529e+19
8641,2010,78403CSTLR1300C,1.10001e+11,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,1300 CANTWELL LN,CORPUS CHRISTI,NUECES,TX,78407,,,27.810775,-97.436658,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,9210.0,26522.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35732.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,450.3,0.0,0.0,0.0,0.0,0.0,450.3,0.0,0.0,138.1,0.0,0.0,138.1,29.2,0.0,29.2,0.0,656.4,0.0,0.0,11.5,0.0,667.9,36182.3,0,0.0,35678.0,159.3,0.0,3410.0,29.2,0.0,138.1,414811.0,667.9,454893.5,345.0,,1.16,VALERO ENERGY CORP,82686916,7.79689e+17,4.30271e+18
9327,2010,59044CNXRF803HI,1.10001e+11,CHS INC  LAUREL REFINERY,803 HWY 212 S,LAUREL,YELLOWSTONE,MT,59044,,,45.65922,-108.76778,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2180.0,3260.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5441.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,5455.0,0,0.0,5420.0,14.0,0.0,0.0,0.0,2589.0,0.0,3254.0,34.0,11311.0,21.0,,0.94,CHS INC,6147177,3.07124e+18,6.65546e+18
9775,2010,82931XBWHYI80EX,1.10001e+11,SILVER EAGLE REFINING-EVANSTON,2990 COUNTY RD 180,EVANSTON,UINTA,WY,82930,,,41.260556,-110.806944,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,377.2,362.9,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,740.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1.16,0.0,0.0,1.27,740.1,0,0.0,740.1,0.0,0.0,11.48,0.0,1765.51,0.0,2707.65,1.27,5226.01,,,0.95,THE INTERNATIONAL GROUP INC,2358455,7.07814e+18,1.82632e+19
9815,2010,78469VLRRF5900U,1.1e+11,VALERO REFINING-TEXAS LP CORPUS CHRISTI WEST PLANT,5900 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78407,,,27.81775,-97.482552,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4258.0,9303.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13564.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.48,68.4,0.0,0.0,0.0,0.0,0.0,68.88,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,0.0,3096.0,0.0,0.0,53.0,0.0,3149.0,13632.88,0,0.0,13564.0,25.08,0.0,0.0,64.0,74105.0,0.0,230903.0,3149.0,321810.08,43.8,,1.09,VALERO ENERGY CORP,82686916,7.79689e+17,4.30271e+18
10264,2010,77640CLRKR1801S,1.1e+11,PREMCOR REFINING GROUP INC PORT ARTHUR,1801 S GULFWAY DR,PORT ARTHUR,JEFFERSON,TX,77640,,,29.868333,-93.968333,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,138.0,13194.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13332.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,15.0,13342.0,0,0.0,13332.0,10.0,0.0,0.0,0.0,0.0,15.0,1575076.0,15.0,1588448.0,,,0.81,VALERO ENERGY CORP,43652424,7.79689e+17,1.66718e+19
10309,2010,54880MRPHY24THA,1.1e+11,CALUMET SUPERIOR LLC,2407 STINSON AVE,SUPERIOR,DOUGLAS,WI,54880,,,46.6915,-92.072,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1234.4,4012.3,0.7,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5247.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.6,610.6,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5255.3,0,0.0,5247.4,0.0,7.9,0.0,610.6,0.0,0.0,15536.0,0.1,21402.0,,,1.02,CALUMET SPECIALTY PRODUCTS PARTNERS LP,620499699,1.77286e+19,1.69425e+19
10332,2010,77983RCCRBHWY18,1.10044e+11,SEADRIFT COKE LP,8618 HWY 185 N,PORT LAVACA,CALHOUN,TX,77979,,,28.51343,-96.794646,NO,324,Petroleum,,,,,,,324199,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,94.0,7.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,172.0,,,2.15,GRAFTECH INTERNATIONAL LTD,877176578,7.79689e+17,1.36687e+19
10375,2010,78071DMNDS301LE,1.1e+11,VALERO THREE RIVERS REFINERY,301 LEROY ST,THREE RIVERS,LIVE OAK,TX,78071,,,28.456667,-98.190277,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,21020.0,8788.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29810.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29813.0,0,0.0,29810.0,3.0,0.0,0.0,0.0,0.0,16.0,209709.0,0.0,239538.0,,,1.13,VALERO ENERGY CORP,82686916,7.79689e+17,1.55162e+19
10735,2010,94802CHVRN841ST,1.10021e+11,CHEVRON PRODUCTS CO RICHMOND REFINERY,841 CHEVRON WAY,RICHMOND,CONTRA COSTA,CA,94801,,,37.938779,-122.396453,NO,324,Petroleum,,,,,,,324110,424710,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1600.0,2200.0,7.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3807.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,164.0,3813.0,0,0.0,3807.0,5.0,1.0,0.0,0.0,0.0,0.0,950.0,164.0,4927.0,,,0.98,CHEVRON CORP,1382555,6.50731e+17,1.07559e+18
10872,2010,46394MCLCX2815I,1.1e+11,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,2815 INDIANAPOLIS BLVD,WHITING,LAKE,IN,46394,,,41.663055,-87.479643,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,15000.0,3500.0,44.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18544.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2290.0,0.0,0.0,0.0,0.0,6.0,0.0,2296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,392.0,0.0,360.0,0.0,0.0,0.0,4.0,364.0,20840.0,0,0.0,18500.0,2290.0,6.0,0.0,392.0,0.0,0.0,1100.0,364.0,22652.0,0.0,,1.12,BP AMERICA INC,39596507,5.22086e+18,2.69262e+18
11015,2010,93308TXCRF3663G,1.10001e+11,ALON PETROLEUM BAKERSFIELD REFINERY AREA 3,3663 GIBSON ST,BAKERSFIELD,KERN,CA,93308,,,35.393611,-119.0525,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1.0,19.0,0.0,0,0.0,20.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,322.0,,,0.4,ALON USA ENERGY INC,876661062,6.50731e+17,1.36029e+19
11117,2010,77017LYNDL12000,1.10058e+11,HOUSTON REFINING LP,12000 LAWNDALE ST,HOUSTON,HARRIS,TX,77017,,,29.7125,-95.235833,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4760.0,3104.0,11.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,10.6,7885.6,0.0,1810.0,1810.0,191.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.0,8076.6,0,0.0,7885.6,0.0,191.0,0.0,0.0,0.0,40.0,0.0,1810.0,9926.6,,,0.96,LYONDELLBASELL INDUSTRIES,181843095,7.79689e+17,7.70379e+18
11490,2010,96707HWNND91325,1.1e+11,PAR HAWAII REFINING LLC,91-325 KOMOHANA ST,KAPOLEI,HONOLULU,HI,96707,,,21.304371,-158.0937,NO,324,Petroleum,,,,,,,324110,,,,,,1.31021e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3815.4,4500.3,0.0,0,0.0,0.1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8315.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,8.23,0.0,0.0,0.0,0.0,0.0,0.0,8.23,0.0,0.0,0.0,0.0,0.0,0.0,106.57,0.0,106.57,0.0,0.0,54.47,0.0,0.0,0.0,54.47,8324.03,0,0.0,8315.8,8.23,0.0,0.0,106.57,269.4,0.0,990.8,54.47,9745.27,,,0.92,PAR PETROLEUM CORP,47402961,4.14915e+18,5.3579e+18
