,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM
6059,2016,77701BMNTREASTE,1.10042e+11,EXXONMOBIL OIL BEAUMONT REFINERY,E END OF BURT ST,BEAUMONT,JEFFERSON,TX,77701,,,30.065833,-94.071388,NO,324,Petroleum,,,,,,,324110,324191.0,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,11000.0,7100.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18103.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,121.0,58.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,9.0,18282.0,0,0.0,18103.0,179.0,0.0,0.0,0.0,0.0,82.0,130000.0,9.0,148373.0,,PRODUCTION,1.01,EXXON MOBIL CORP,1213214,1.703e+19,5.61774e+18
6359,2016,45804SHLCM1150S,1.1e+11,LIMA REFINING CO,1150 S METCALF ST,LIMA,ALLEN,OH,45804,,,40.720649,-84.122623,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1681.27,9941.4,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,231.78,11854.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,40.88,0.0,0.0,0.0,0.05,0.0,0.0,40.93,0.0,0.0,2.14,0.0,0.0,2.14,198.84,0.0,198.84,0.0,25.25,0.0,0.0,0.0,0.0,25.25,11895.38,0,0.0,11043.21,40.88,0.05,0.0,198.84,2052.07,2.14,6872.33,25.25,20234.77,811.24,PRODUCTION,1.0,HUSKY ENERGY INC,251064861,1.81292e+19,6.57889e+18
6549,2016,38701SCTTB942NB,1.10037e+11,SCOTT BIODIESEL/GREENVILLE TERMINAL,942 N BROADWAY,GREENVILLE,WASHINGTON,MS,38701,,,33.39955,-91.067216,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1.0,9.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,ACTIVITY,1.0,SCOTT PETROLEUM CORP,33336025,9.44536e+18,1.81266e+19
7557,2016,7840WBCKYT151SU,1.10063e+11,BUCKEYE TEXAS PROCESSING LLC-CORPUS CHRISTI,7209 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78409,,,27.8162,-97.50261,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,77.89,7606.6,32.66,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.46,7717.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,23312.99,0.0,0.0,0.0,0.0,23312.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7717.64,0,0.0,7717.61,0.03,0.0,13993.41,0.0,0.0,23312.99,6000.67,0.0,51024.71,,ACTIVITY,1.0,BUCKEYE PARTNERS LP,112569892,1.703e+19,1.23781e+19
7751,2016,55071SHLND100WT,1.10044e+11,ST PAUL PARK REFINING CO LLC,301 ST PAUL PARK RD,SAINT PAUL PARK,WASHINGTON,MN,55071,,,44.850583,-93.002139,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1200.0,630.0,27.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1857.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,10.0,0.0,0.0,10.0,515.0,0.0,515.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1951.0,0,0.0,1857.0,84.0,0.0,0.0,515.0,98780.0,10.0,20483.0,6.0,121735.0,10.0,ACTIVITY,1.0,NORTHERN TIER ENERGY LLC,965355766,8.07275e+18,1.58292e+19
7771,2016,96707HWNND91325,1.1e+11,PAR HAWAII REFINING LLC,91-325 KOMOHANA ST,KAPOLEI,HONOLULU,HI,96707,,,21.304371,-158.0937,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4416.362474,2916.943,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7333.305474,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.002,0.365,0.0,0.0,0.762,0.0,0.0,1.129,0.0,0.0,0.204,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.088,7334.434474,0,0.0,7333.305474,0.367,0.762,0.0,0.0,0.0,0.204,10129.0,0.088,17463.72647,,ACTIVITY,0.91,PAR PETROLEUM CORP,47402961,2.50113e+18,1.53775e+19
8900,2016,62454MRTHNMARAT,1.1e+11,MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,100 MARATHON AVE,ROBINSON,CRAWFORD,IL,62454,,,38.998676,-87.724781,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6797.0,13856.0,20.0,0,0.0,0.0,0,0.0,0.0,20.0,0,0.0,0.0,406.0,21099.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,85.82,0.0,0.0,0.0,0.0,0.0,0.0,85.82,0.0,0.0,34.2,0.0,0.0,34.2,115.95,0.0,115.95,0.0,30.84,0.0,0.0,0.0,0.0,30.84,21184.82,0,0.0,18418.0,86.0,0.0,0.0,116.0,619.0,34.2,17020.0,31.0,36324.2,2681.0,PRODUCTION,0.96,MARATHON PETROLEUM CORP,968393996,2.45466e+18,1.83935e+19
8960,2016,77012HLLPT9701M,1.1e+11,VALERO REFINING - TEXAS LP HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,HARRIS,TX,77012,,,29.722274,-95.254401,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1960.0,918.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2878.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2884.0,0,0.0,2878.0,6.0,0.0,2527.0,0.0,0.0,2.0,7461.0,2.0,12876.0,,PRODUCTION,1.48,VALERO ENERGY CORP,79391280,1.703e+19,1.35937e+19
8979,2016,84116CHVRN2351N,1.1e+11,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,2351 NORTH 1100 WEST,SALT LAKE CITY,SALT LAKE,UT,84116,,,40.8249,-111.9238,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2783.0,5174.0,3.84,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7960.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.3,0.33,0.0,0.0,21.5,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,39.5826,0.0,0.0,0.0,39.5826,7961.17,0,0.0,7960.84,0.03,0.3,0.0,0.0,0.0,21.5,10380.0,39.5826,18402.2526,,PRODUCTION,1.04,CHEVRON CORP,1382555,1.46013e+19,1.45224e+19
9701,2016,90745NCLCR1520E,1.10038e+11,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,1520 E SEPULVEDA BLVD,CARSON,LOS ANGELES,CA,90745,,,33.8048,-118.2431,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,120.0,630.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,750.0,912.0,2888.0,3800.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,924.0,0.0,0.0,6.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2891.0,2586.0,0,0.0,750.0,7.0,5.0,0.0,0.0,0.0,7.0,0.0,3800.0,4569.0,,PRODUCTION,0.92,PHILLIPS 66 CO,78378508,1.4242e+19,6.92086e+18
10257,2016,60439NCLCR135TH,1.10001e+11,CITGO PETROLEUM CORP LEMONT REFINERY,135TH ST & NEW AVE,LEMONT,WILL,IL,60439,,,41.6475,-88.05546,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,808.0,8692.0,44.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9544.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,9544.0,0,0.0,9544.0,0.0,0.0,0.0,0.0,0.0,10.0,6301.0,3.0,15858.0,,PRODUCTION,1.0,CITGO HOLDING INC,858706773,2.45466e+18,4.42601e+16
10844,2016,78408STHWS1700N,1.10038e+11,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - EAST PLANT,1700 NUECES BAY BLVD,CORPUS CHRISTI,NUECES,TX,78407,,,27.804444,-97.424444,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6627.0,1589.0,18.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,8236.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8238.0,0,0.0,8236.0,2.0,0.0,25151.0,0.0,0.0,0.0,67443.0,0.0,100832.0,,PRODUCTION,1.0,KOCH INDUSTRIES INC,6944334,1.703e+19,1.23781e+19
11006,2016,42501THSMR501RE,1.1e+11,CONTINENTAL REFINING CO LLC,501 REFINERY RD,SOMERSET,PULASKI,KY,42501,,,37.0716,-84.6092,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,250.0,250.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,250.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,250.0,750.0,0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,1000.0,,PRODUCTION,1.05,CONTINENTAL REFINING CO LLC,78404663,1.1565e+19,1.17169e+19
11608,2016,15025RSTCH400ST,1.1e+11,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,,,40.30695,-79.88639,NO,324,Petroleum,,,,,,,324199,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,112.0,885.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.0,0.0,0.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,61545.0,0.0,0.0,61545.0,997.0,0,0.0,997.0,0.0,0.0,0.0,0.0,6.0,1713.0,569.0,61545.0,64830.0,,PRODUCTION,0.38,KOPPERS INC,196991582,1.0865e+19,1.11807e+19
